"","sample_size_n","number_covariates_J","coefficient_k","binary_covariates_1","number_unwanted_inS3","collider_bias_1","binary_treatment_1","meth","DS","bias","ese","rmse","pr.NAs","ase","typeI","max_sb.av","max_sb.max","confounders","total","total.lo","total.up"
"275",400,20,1.5,0,4,1,1,"regsem.mle",FALSE,1.06418866144655,0.978296393208845,1.44520042772062,0,0.727571994826119,0.425,0.0564007371791565,0.684719725706306,0.134,0.0757,0,0.1
"276",400,20,1.5,0,4,1,1,"rlassoEffect.ds",TRUE,-0.041319258206856,0.777850895425833,0.778559082278295,0,0.801195823644314,0.046,NA,NA,NA,NA,NA,NA
"277",400,20,1.5,0,4,1,1,"stability_CBPS.CBPS",TRUE,-0.134145891308985,0.853434761383626,0.863491552478118,0,0.777745507324058,0.083,0.174864431517727,0.390515238297548,1,0.5916,0.4,0.8
"278",400,20,1.5,0,4,1,1,"stability_mle.mle",TRUE,-0.139346906040522,0.981813409532415,0.991166572171194,0,0.907929879408799,0.067,0.151344182061926,1.73546891080373,1,0.53705,0.35,0.75
"279",400,20,1.5,0,4,1,1,"target.mle",FALSE,-0.0366213505813442,0.893605371305473,0.893908917275562,0,0.875998530742581,0.054,0.116032206483754,1.41888071352873,NA,NA,NA,NA
"280",400,20,1.5,0,4,1,1,"unwanted.only.mle",FALSE,1.34531725643861,0.718751650647242,1.52511175060857,0,0.708736763552844,0.492,0.00473993850344794,0.0407622671180608,NA,NA,NA,NA
"281",400,20,1.5,1,2,0,1,"SignifReg.mle",FALSE,0.0528358600573317,0.308466126453575,0.312806374497231,0,0.290608071711996,0.064,0.0150097765068685,0.444976157018655,0.23,0.1183,0.1,0.15
"282",400,20,1.5,1,2,0,1,"all.ipw.CBPS",FALSE,0.0448913405814172,0.320831358176635,0.323797869184267,0,0.313520297855346,0.053,0.147318995329294,0.3360838514837,NA,NA,NA,NA
"283",400,20,1.5,1,2,0,1,"all.ipw.GBM",FALSE,0.0463154856830868,0.332529688451327,0.335574942333148,0,0.319620384585497,0.055,0.105166,0.349,NA,NA,NA,NA
"284",400,20,1.5,1,2,0,1,"glmnet.DS.mle",TRUE,0.00861945049065294,0.359037394544648,0.358961331841591,0,0.324446206969338,0.068,0.116089184350156,1.50228494139984,0.85,0.62415,0.45,0.85
"285",400,20,1.5,1,2,0,1,"glmnet.mle",FALSE,0.0245558282554571,0.33477349937038,0.335505903504128,0,0.298894302878458,0.068,0.0574046373758574,0.888120577295001,0.575,0.3392,0.15,0.5
"286",400,20,1.5,1,2,0,1,"lslx.mle",FALSE,0.142940785513227,0.303581613626061,0.335412734550746,0,0.291516667544246,0.092,0.0255255578285947,0.136903070116325,0.025,0.00995,0,0
"287",400,20,1.5,1,2,0,1,"none.mle",FALSE,0.149078717671562,0.298978583019018,0.33395099786279,0,0.291734265353041,0.091,NA,NA,NA,NA,NA,NA
"288",400,20,1.5,1,2,0,1,"post_lslx",FALSE,0.142332042909933,0.302901355932552,0.334538327599796,0,0.292337168309593,0.089,NA,NA,NA,NA,NA,NA
"289",400,20,1.5,1,2,0,1,"regsem.mle",FALSE,0.125215684431914,0.308972470465159,0.333237889720828,0,0.29095409834162,0.088,0.0156944062076176,0.106604668341861,0.072,0.03285,0,0
"290",400,20,1.5,1,2,0,1,"rlassoEffect.ds",TRUE,0.075210745504925,0.313247878023629,0.321998082436257,0,0.300601684293424,0.059,NA,NA,NA,NA,NA,NA
"291",400,20,1.5,1,2,0,1,"stability_CBPS.CBPS",TRUE,0.00581560240597558,0.330550084996785,0.330435949261025,0,0.295739301939475,0.075,0.137371530525251,0.382980804982692,0.905,0.64375,0.45,0.85
"292",400,20,1.5,1,2,0,1,"stability_mle.mle",TRUE,0.00359918218670436,0.355973255324042,0.355813428161308,0,0.326526759488987,0.065,0.119108497028634,1.54890585080901,0.886,0.59305,0.4,0.8
"293",400,20,1.5,1,2,0,1,"target.mle",FALSE,7.8160850953942e-05,0.316681964123385,0.31652359318661,0,0.296770866438362,0.062,0.0355108778857853,0.572055808641212,NA,NA,NA,NA
"294",400,20,1.5,1,2,0,1,"unwanted.only.mle",FALSE,0.159438103517639,0.330340872740492,0.366655800396023,0,0.317747540000865,0.097,0.0396497689425444,0.400404781094148,NA,NA,NA,NA
"295",400,20,1.5,1,2,1,1,"SignifReg.mle",FALSE,0.0148001825596363,0.373065018892539,0.373172046403221,0,0.374007730744472,0.051,0.00797819158268002,0.122028930915837,0.085,0.10705,0.05,0.15
"296",400,20,1.5,1,2,1,1,"all.ipw.CBPS",FALSE,-0.0225159286590847,0.381653307579677,0.382126359968404,0,0.39016828308568,0.049,0.118535616915075,0.232196977031845,NA,NA,NA,NA
"297",400,20,1.5,1,2,1,1,"all.ipw.GBM",FALSE,0.00779503708548667,0.379294030274735,0.379184467039215,0,0.388200281407292,0.04,0.146982,0.275,NA,NA,NA,NA
"298",400,20,1.5,1,2,1,1,"glmnet.DS.mle",TRUE,-0.0892947912671898,0.388550636605943,0.39848988112263,0,0.385484591098002,0.064,0.0505835532905472,0.393288442428738,0.864,0.63125,0.45,0.85
"299",400,20,1.5,1,2,1,1,"glmnet.mle",FALSE,-0.0472281707294379,0.393864935665021,0.396490804520501,0,0.375573417209108,0.067,0.0285855234203567,0.309550861537406,0.402,0.3409,0.15,0.5
"300",400,20,1.5,1,2,1,1,"lslx.mle",FALSE,0.128271926755639,0.385864308851278,0.406443182713197,0,0.376458963231108,0.071,0.00987826653245577,0.0699984460728506,0.009,0.021,0,0
"301",400,20,1.5,1,2,1,1,"none.mle",FALSE,0.15155880522316,0.380657824890448,0.40954309994352,0,0.376989611572766,0.072,NA,NA,NA,NA,NA,NA
"302",400,20,1.5,1,2,1,1,"post_lslx",FALSE,0.127787079641693,0.385852990860659,0.406279689067657,0,0.377162188263595,0.067,NA,NA,NA,NA,NA,NA
"303",400,20,1.5,1,2,1,1,"regsem.mle",FALSE,0.110652356325896,0.383823502749576,0.399270716108962,0,0.375897790750537,0.067,0.00463275958743756,0.0579883113984672,0.004,0.027,0,0.05
"304",400,20,1.5,1,2,1,1,"rlassoEffect.ds",TRUE,0.0604577197863564,0.378780822018414,0.38338827851094,0,0.379197938067262,0.055,NA,NA,NA,NA,NA,NA
"305",400,20,1.5,1,2,1,1,"stability_CBPS.CBPS",TRUE,-0.0560141211666069,0.385584308770883,0.389440837202799,0,0.372791993728228,0.063,0.10172484774672,0.243187776203877,0.919,0.5976,0.4,0.8
"306",400,20,1.5,1,2,1,1,"stability_mle.mle",TRUE,-0.0914307970708391,0.389081237711005,0.399490195101454,0,0.384939238387317,0.065,0.049128935466202,0.421155249859892,0.917,0.62385,0.4,0.85
"307",400,20,1.5,1,2,1,1,"target.mle",FALSE,-0.0045209866337803,0.379395876091366,0.379233079892146,0,0.382641829237261,0.053,0.0257735421873564,0.17581887488998,NA,NA,NA,NA
"308",400,20,1.5,1,2,1,1,"unwanted.only.mle",FALSE,0.0604625632733241,0.380801387339783,0.385383456392311,0,0.376578619915048,0.056,0.00489998910651094,0.0440333250496791,NA,NA,NA,NA
"309",400,20,1.5,1,4,0,1,"SignifReg.mle",FALSE,0.057743449900124,0.317036499993978,0.322096159853655,0,0.304285107357026,0.061,0.0181354184052506,0.378616797975771,0.247,0.1144,0.05,0.15
"310",400,20,1.5,1,4,0,1,"all.ipw.CBPS",FALSE,0.0418241489969912,0.352251378123203,0.354550718227489,0,0.339677133249226,0.058,0.164561843842574,0.385132014819224,NA,NA,NA,NA
"311",400,20,1.5,1,4,0,1,"all.ipw.GBM",FALSE,0.0542388003374583,0.351083769839874,0.355075204841988,0,0.340214358764096,0.056,0.145701,0.396,NA,NA,NA,NA
"312",400,20,1.5,1,4,0,1,"glmnet.DS.mle",TRUE,0.00715191988318108,0.437490567507104,0.43733025120502,0,0.369017118931143,0.066,0.186958455832341,1.76281419754551,0.847,0.65455,0.45,0.9
"313",400,20,1.5,1,4,0,1,"glmnet.mle",FALSE,0.0358677820057296,0.351667313466011,0.35331675200456,0,0.316950968222066,0.074,0.0806452547608037,1.12492687700471,0.554,0.32815,0.15,0.5
"314",400,20,1.5,1,4,0,1,"lslx.mle",FALSE,0.141681267063834,0.314084881010496,0.34441870536269,0,0.303469608516366,0.086,0.0423864947227566,0.265900856802995,0.024,0.01025,0,0
"315",400,20,1.5,1,4,0,1,"none.mle",FALSE,0.147309144843372,0.311360361657673,0.344308457188131,0,0.303300812472127,0.088,NA,NA,NA,NA,NA,NA
"316",400,20,1.5,1,4,0,1,"post_lslx",FALSE,0.140976564617757,0.313331023585031,0.343442201515666,0,0.304894834750781,0.086,NA,NA,NA,NA,NA,NA
"317",400,20,1.5,1,4,0,1,"regsem.mle",FALSE,0.127566306940192,0.316507620758642,0.341101245366617,0,0.302453680471407,0.081,0.0219964190479303,0.316522674032033,0.075,0.02995,0,0
"318",400,20,1.5,1,4,0,1,"rlassoEffect.ds",TRUE,0.09125104430701,0.328177871729138,0.340469922113971,0,0.317397027569688,0.067,NA,NA,NA,NA,NA,NA
"319",400,20,1.5,1,4,0,1,"stability_CBPS.CBPS",TRUE,0.0114378556786534,0.366405267968791,0.3664005896794,0,0.31622763533185,0.089,0.163551529444381,0.454301492253547,0.838,0.6568,0.45,0.85
"320",400,20,1.5,1,4,0,1,"stability_mle.mle",TRUE,0.00438124514456021,0.438799577639601,0.43860200589643,0,0.372205500549319,0.067,0.187303170348199,1.91735175774039,0.779,0.57345,0.4,0.8
"321",400,20,1.5,1,4,0,1,"target.mle",FALSE,0.00967843995991773,0.321441399543495,0.321426384989158,0,0.30907500042746,0.059,0.0400604941139589,0.378681765453599,NA,NA,NA,NA
"322",400,20,1.5,1,4,0,1,"unwanted.only.mle",FALSE,0.144391231576678,0.402304735272103,0.427242412078394,0,0.362226749226736,0.087,0.128030060266079,1.47570938998597,NA,NA,NA,NA
"323",400,20,1.5,1,4,1,1,"SignifReg.mle",FALSE,-0.00451013620551947,0.389954729386269,0.389785797083911,0,0.375314000946886,0.061,0.00806630686285448,0.0760390952274014,0.065,0.1099,0.05,0.15
"324",400,20,1.5,1,4,1,1,"all.ipw.CBPS",FALSE,-0.0453901207364266,0.390091398621488,0.39252947792447,0,0.393210302046966,0.049,0.119497299423355,0.248047185457755,NA,NA,NA,NA
"325",400,20,1.5,1,4,1,1,"all.ipw.GBM",FALSE,0.00306880920379362,0.390765266311278,0.390581890839678,0,0.388445243851978,0.053,0.169943,0.275,NA,NA,NA,NA
"326",400,20,1.5,1,4,1,1,"glmnet.DS.mle",TRUE,-0.11517301356219,0.401690928187781,0.417682976956889,0,0.387157815233401,0.072,0.0531129921980999,0.408502373320435,0.887,0.6506,0.45,0.85
"327",400,20,1.5,1,4,1,1,"glmnet.mle",FALSE,-0.0760425242880106,0.401673794121958,0.408611013737439,0,0.376231360912129,0.08,0.0293626409612208,0.225260108669339,0.401,0.35985,0.2,0.55
"328",400,20,1.5,1,4,1,1,"lslx.mle",FALSE,0.0923394281993833,0.402637020460103,0.412893477394514,0,0.37780712427581,0.072,0.0111469834823352,0.071900267312477,0.027,0.05135,0,0.05
"329",400,20,1.5,1,4,1,1,"none.mle",FALSE,0.1460186125214,0.38826046805138,0.4146286049745,0,0.379125756292032,0.069,NA,NA,NA,NA,NA,NA
"330",400,20,1.5,1,4,1,1,"post_lslx",FALSE,0.0921306333946325,0.402010396876629,0.412236340522526,0,0.378509959259034,0.071,NA,NA,NA,NA,NA,NA
"331",400,20,1.5,1,4,1,1,"regsem.mle",FALSE,0.100570182746674,0.394362850847797,0.406793433733108,0,0.377788016567759,0.063,0.00491411642956963,0.0404639587345257,0.002,0.0305,0,0.05
"332",400,20,1.5,1,4,1,1,"rlassoEffect.ds",TRUE,0.0440017858213498,0.39027620709559,0.392554912671544,0,0.38180059928344,0.056,NA,NA,NA,NA,NA,NA
"333",400,20,1.5,1,4,1,1,"stability_CBPS.CBPS",TRUE,-0.0738923404250919,0.399781358346927,0.406356232043671,0,0.375057677798114,0.074,0.101064162009803,0.264114912452488,0.909,0.56725,0.35,0.8
"334",400,20,1.5,1,4,1,1,"stability_mle.mle",TRUE,-0.116393609192406,0.398000327579685,0.414479587861233,0,0.386807251598961,0.074,0.0511528121257272,0.300370952579963,0.926,0.63615,0.45,0.85
"335",400,20,1.5,1,4,1,1,"target.mle",FALSE,-0.00835935309389784,0.391533546273524,0.391427002292653,0,0.385259101771878,0.056,0.0269775487687198,0.175177035689441,NA,NA,NA,NA
"336",400,20,1.5,1,4,1,1,"unwanted.only.mle",FALSE,0.0438129259332355,0.393327317707974,0.395564463716504,0,0.378814858928619,0.064,0.00743428657412711,0.0427852523782792,NA,NA,NA,NA
"337",400,40,0.5,0,2,0,1,"SignifReg.mle",FALSE,0.183675649627544,0.887419851116644,0.905794249501415,0,0.752402509944627,0.093,0.0777630428978391,0.677233226446816,0.616,0.0986,0.075,0.125
"338",400,40,0.5,0,2,0,1,"all.ipw.CBPS",FALSE,0.417635650126856,0.817451368565927,0.917593618922461,0,0.809391607863072,0.104,0.245847480122952,0.397954273202201,NA,NA,NA,NA
"339",400,40,0.5,0,2,0,1,"all.ipw.GBM",FALSE,0.856295257405873,0.702291611450561,1.10723162069284,0,0.690576151305787,0.23,0.454692,0.642,NA,NA,NA,NA
"340",400,40,0.5,0,2,0,1,"glmnet.DS.mle",TRUE,-0.0215307845810501,1.14330652618978,1.14293754759391,0,0.974006195274476,0.071,0.223531577526669,1.7722976599736,1,0.44105,0.325,0.55
"341",400,40,0.5,0,2,0,1,"glmnet.mle",FALSE,0.145359205732805,0.969831418860826,0.980184526872296,0,0.78114456614824,0.126,0.121453875029031,0.956374632628555,0.754,0.27735,0.175,0.375
"342",400,40,0.5,0,2,0,1,"lslx.mle",FALSE,0.233983716241809,1.00218831159151,1.02865222983527,0,0.757794990148598,0.158,0.100276776044941,0.855922496098679,0.643,0.18115,0.1,0.25
"343",400,40,0.5,0,2,0,1,"none.mle",FALSE,1.37202062253843,0.687718793295997,1.53457641392815,0,0.66007598844445,0.548,NA,NA,NA,NA,NA,NA
"344",400,40,0.5,0,2,0,1,"post_lslx",FALSE,0.162293791900878,0.94894024164299,0.962250679145934,0,0.705633929698187,0.161,NA,NA,NA,NA,NA,NA
"345",400,40,0.5,0,2,0,1,"regsem.mle",FALSE,1.0558109792049,0.918744488306134,1.39927987449535,0,0.674412044659222,0.44,0.0431744187852221,0.280927652589022,0.118,0.03325,0,0.05
"346",400,40,0.5,0,2,0,1,"rlassoEffect.ds",TRUE,-0.0243442573616482,0.77113981793017,0.771138512230499,0,0.760859364093164,0.053,NA,NA,NA,NA,NA,NA
"347",400,40,0.5,0,2,0,1,"stability_CBPS.CBPS",TRUE,-0.0192776057100391,0.883951074368835,0.883719275821147,0,0.725463110334571,0.108,0.208240919786365,0.427299251164507,1,0.533775,0.325,0.725
"348",400,40,0.5,0,2,0,1,"stability_mle.mle",TRUE,-0.0235679825360289,1.10630468011679,1.10600252486325,0,0.952517910392651,0.076,0.222719065665291,1.6300553287393,1,0.479625,0.275,0.675
"349",400,40,0.5,0,2,0,1,"target.mle",FALSE,-0.0282335676949381,0.847764996380529,0.847811251366585,0,0.806214666741776,0.059,0.104118999845085,0.914141013134766,NA,NA,NA,NA
"350",400,40,0.5,0,2,0,1,"unwanted.only.mle",FALSE,1.46110527643523,0.708115010443547,1.6235005605094,0,0.683442426396299,0.569,0.0169557483390727,0.112588504760552,NA,NA,NA,NA
"351",400,40,0.5,0,2,1,1,"SignifReg.mle",FALSE,0.208092132169783,0.930436268524942,0.952968138820915,0,0.779445199277933,0.104,0.0900361028018362,0.804633944705298,0.587,0.095825,0.075,0.125
"352",400,40,0.5,0,2,1,1,"all.ipw.CBPS",FALSE,0.435062684635047,0.78759143486952,0.899421762897365,0,0.80038502176877,0.075,0.251639782872474,0.372627852264859,NA,NA,NA,NA
"353",400,40,0.5,0,2,1,1,"all.ipw.GBM",FALSE,0.836079555417568,0.6932565757713,1.08588816098046,0,0.706791004809471,0.217,0.444594,0.576,NA,NA,NA,NA
"354",400,40,0.5,0,2,1,1,"glmnet.DS.mle",TRUE,-0.00534289290869598,0.992977855609395,0.992495623775508,0,0.891602036586321,0.061,0.178190534994024,1.02626936571024,1,0.368675,0.225,0.475
"355",400,40,0.5,0,2,1,1,"glmnet.mle",FALSE,0.155359852330621,0.991331640754883,1.00294185636855,0,0.788367434052979,0.127,0.127580083794751,0.99957947601644,0.705,0.277775,0.175,0.375
"356",400,40,0.5,0,2,1,1,"lslx.mle",FALSE,0.306622497367052,1.02452815113893,1.06893668214506,0,0.76349592427538,0.168,0.100616224681422,0.788318974421669,0.552,0.1709,0.075,0.25
"357",400,40,0.5,0,2,1,1,"none.mle",FALSE,1.43847850886298,0.670740202235591,1.58702959863287,0,0.668925068367032,0.586,NA,NA,NA,NA,NA,NA
"358",400,40,0.5,0,2,1,1,"post_lslx",FALSE,0.242282936198374,0.985424870687303,1.0142939094593,0,0.716114029606914,0.158,NA,NA,NA,NA,NA,NA
"359",400,40,0.5,0,2,1,1,"regsem.mle",FALSE,1.14821312945614,0.918899993778979,1.47034901027746,0,0.683866906620471,0.477,0.0523385470621216,0.732745982492687,0.098,0.029225,0,0.05
"360",400,40,0.5,0,2,1,1,"rlassoEffect.ds",TRUE,-0.0145766055947071,0.76973681668005,0.769489928209881,0,0.75970083018887,0.051,NA,NA,NA,NA,NA,NA
"361",400,40,0.5,0,2,1,1,"stability_CBPS.CBPS",TRUE,-0.0276494953667144,0.862715530730335,0.862727247437099,0,0.720141432581585,0.104,0.208451550130907,0.410224824444895,1,0.520825,0.3,0.725
"362",400,40,0.5,0,2,1,1,"stability_mle.mle",TRUE,-0.0129770260543425,0.980469404698815,0.980064965449798,0,0.889435232883281,0.07,0.185783909804432,0.962015324876548,1,0.4474,0.225,0.625
"363",400,40,0.5,0,2,1,1,"target.mle",FALSE,-0.0207804104282791,0.88887361246006,0.888672058796965,0,0.844792366446481,0.048,0.121510885922602,0.804633944705298,NA,NA,NA,NA
"364",400,40,0.5,0,2,1,1,"unwanted.only.mle",FALSE,1.43412106376669,0.673734632444184,1.58435086459377,0,0.668865526806495,0.581,0.0016083888081447,0.0231546646768022,NA,NA,NA,NA
"365",400,40,0.5,0,4,0,1,"SignifReg.mle",FALSE,0.167015250445893,0.84471287964515,0.860651150624263,0,0.731450867810961,0.091,0.0679651251884279,0.635371674905525,0.602,0.0996,0.075,0.125
"366",400,40,0.5,0,4,0,1,"all.ipw.CBPS",FALSE,0.391496083087359,0.812685704672779,0.901702156811026,0,0.836118810883055,0.07,0.240213310005761,0.392838415100972,NA,NA,NA,NA
"367",400,40,0.5,0,4,0,1,"all.ipw.GBM",FALSE,0.852270283852101,0.694135067353479,1.09895691679675,0,0.686133696432859,0.236,0.456449,0.623,NA,NA,NA,NA
"368",400,40,0.5,0,4,0,1,"glmnet.DS.mle",TRUE,0.00745098011934074,1.35338122045477,1.3527248812144,0,1.10734153953923,0.062,0.267124389349846,1.54671465866126,1,0.523625,0.4,0.625
"369",400,40,0.5,0,4,0,1,"glmnet.mle",FALSE,0.147257403922956,0.93452937026526,0.945598509809858,0,0.770462072645618,0.116,0.117400293855305,1.70631681667295,0.778,0.2861,0.175,0.375
"370",400,40,0.5,0,4,0,1,"lslx.mle",FALSE,0.228327825841119,0.960529847505736,0.98682752617404,0,0.738038593765116,0.145,0.0910522541204987,1.85836282471027,0.644,0.186525,0.1,0.25
"371",400,40,0.5,0,4,0,1,"none.mle",FALSE,1.2985630216371,0.679553304597621,1.4654681239314,0,0.660458080503935,0.526,NA,NA,NA,NA,NA,NA
"372",400,40,0.5,0,4,0,1,"post_lslx",FALSE,0.161529840379961,0.92328503260753,0.93685360943897,0,0.701094444813577,0.14,NA,NA,NA,NA,NA,NA
"373",400,40,0.5,0,4,0,1,"regsem.mle",FALSE,0.983925086433987,0.905052387190113,1.33656622710926,0,0.670672365844219,0.414,0.0442871597028004,0.288716591914857,0.131,0.036175,0,0.05
"374",400,40,0.5,0,4,0,1,"rlassoEffect.ds",TRUE,-0.0220065698869241,0.790916250077605,0.790826943926655,0,0.768093640991031,0.059,NA,NA,NA,NA,NA,NA
"375",400,40,0.5,0,4,0,1,"stability_CBPS.CBPS",TRUE,-0.0223882258539223,0.884045507566917,0.883886958635936,0,0.74849679872142,0.097,0.210507889905309,0.415731205091702,1,0.561625,0.35,0.75
"376",400,40,0.5,0,4,0,1,"stability_mle.mle",TRUE,0.0176030862547001,1.2554525307541,1.2549481123001,0,1.00564043826179,0.07,0.234082844333113,1.82140201592729,0.999,0.47455,0.275,0.65625
"377",400,40,0.5,0,4,0,1,"target.mle",FALSE,-0.0260913237608015,0.802183500991293,0.802206724023787,0,0.768841078164173,0.055,0.0873295251317557,0.439086019449206,NA,NA,NA,NA
"378",400,40,0.5,0,4,0,1,"unwanted.only.mle",FALSE,1.45188090259273,0.74606296244122,1.63217998066883,0,0.71268029743596,0.547,0.0358808718031282,0.291167143341235,NA,NA,NA,NA
"379",400,40,0.5,0,4,1,1,"SignifReg.mle",FALSE,0.218931322516694,0.929073687100809,0.954067954668816,0,0.774887759296449,0.105,0.0874514606949512,0.82599084474331,0.562,0.09665,0.075,0.125
"380",400,40,0.5,0,4,1,1,"all.ipw.CBPS",FALSE,0.418808717652055,0.776619032518001,0.882006080777727,0,0.796049722083074,0.073,0.252470578322498,0.398046012723159,NA,NA,NA,NA
"381",400,40,0.5,0,4,1,1,"all.ipw.GBM",FALSE,0.843226049565658,0.686185485975635,1.0869267874648,0,0.705088342610049,0.217,0.4439,0.58,NA,NA,NA,NA
"382",400,40,0.5,0,4,1,1,"glmnet.DS.mle",TRUE,-0.0503712809974154,0.988281338983681,0.989070559124937,0,0.891869713209959,0.08,0.173552657314749,1.35141108620536,1,0.36755,0.225,0.475
"383",400,40,0.5,0,4,1,1,"glmnet.mle",FALSE,0.140925553033747,1.00419348819884,1.01353646637754,0,0.796169048839166,0.131,0.1264429051713,0.965932366957798,0.716,0.2797,0.175,0.375
"384",400,40,0.5,0,4,1,1,"lslx.mle",FALSE,0.273753417364654,1.03517925236205,1.07026418325345,0,0.768406617990045,0.168,0.101696112622483,0.842831556451209,0.579,0.177975,0.1,0.25
"385",400,40,0.5,0,4,1,1,"none.mle",FALSE,1.44695968990408,0.657514216789433,1.58920891154758,0,0.666971917633948,0.579,NA,NA,NA,NA,NA,NA
"386",400,40,0.5,0,4,1,1,"post_lslx",FALSE,0.206893711149308,0.977820615400064,0.998990505689915,0,0.715660530916196,0.165,NA,NA,NA,NA,NA,NA
"387",400,40,0.5,0,4,1,1,"regsem.mle",FALSE,1.18261386845399,0.882589584345626,1.47538502496152,0,0.679517598286763,0.479,0.0415732951722061,0.410289873046808,0.079,0.0294,0,0.05
"388",400,40,0.5,0,4,1,1,"rlassoEffect.ds",TRUE,-0.00131859797507419,0.740143157134784,0.739774168149316,0,0.75703433703646,0.058,NA,NA,NA,NA,NA,NA
"389",400,40,0.5,0,4,1,1,"stability_CBPS.CBPS",TRUE,-0.0378402662399772,0.840106034932369,0.840538076192251,0,0.712299374738417,0.095,0.210023285860441,0.398786793864181,1,0.5207,0.3,0.725
"390",400,40,0.5,0,4,1,1,"stability_mle.mle",TRUE,-0.0485420532808263,0.98841634856683,0.989113867142095,0,0.899742875745941,0.071,0.183480743083113,1.15069179755706,1,0.446975,0.25,0.625
"391",400,40,0.5,0,4,1,1,"target.mle",FALSE,-0.0233141610596559,0.915590344803893,0.915429365884954,0,0.863759018971188,0.067,0.123204676414501,0.82599084474331,NA,NA,NA,NA
"392",400,40,0.5,0,4,1,1,"unwanted.only.mle",FALSE,1.43883157677816,0.663103462957602,1.58414102993317,0,0.667034729802894,0.579,0.00298623522735539,0.0271639465775062,NA,NA,NA,NA
"393",400,40,0.5,1,2,0,1,"SignifReg.mle",FALSE,0.067888212320441,0.295868994318883,0.303413468240178,0,0.287229415910726,0.068,0.0132411910892617,0.39776712844006,0.249,0.06825,0.05,0.1
"394",400,40,0.5,1,2,0,1,"all.ipw.CBPS",FALSE,0.0733121399827809,0.308744890785145,0.31717937203923,0,0.305910956125622,0.059,0.136413105469263,0.261473544929675,NA,NA,NA,NA
"395",400,40,0.5,1,2,0,1,"all.ipw.GBM",FALSE,0.0642793212660318,0.314531181974267,0.320878116598993,0,0.309304926867513,0.06,0.099697,0.261,NA,NA,NA,NA
"396",400,40,0.5,1,2,0,1,"glmnet.DS.mle",TRUE,0.0256685913788234,0.322706135849743,0.323564502763098,0,0.300811508545997,0.064,0.0765233053224159,0.910777446475232,0.771,0.410325,0.175,0.60625
"397",400,40,0.5,1,2,0,1,"glmnet.mle",FALSE,0.0545273521642567,0.314713153468315,0.319246858607959,0,0.287039339719716,0.069,0.036310714739642,0.758514733353475,0.459,0.187475,0.05,0.3
"398",400,40,0.5,1,2,0,1,"lslx.mle",FALSE,0.168038886092399,0.300028899200948,0.343750476733562,0,0.289676843082175,0.097,0.0239349893729607,0.188572491426908,0.017,0.00645,0,0
"399",400,40,0.5,1,2,0,1,"none.mle",FALSE,0.172488740148128,0.296068741214596,0.34252212819431,0,0.289789000285473,0.095,NA,NA,NA,NA,NA,NA
"400",400,40,0.5,1,2,0,1,"post_lslx",FALSE,0.168189512128452,0.299419207221798,0.343292763951825,0,0.290409568759019,0.095,NA,NA,NA,NA,NA,NA
"401",400,40,0.5,1,2,0,1,"regsem.mle",FALSE,0.153380369618298,0.299534737371252,0.33638798375896,0,0.288748429447917,0.089,0.00814815374640126,0.0649550453562157,0.039,0.012775,0,0
"402",400,40,0.5,1,2,0,1,"rlassoEffect.ds",TRUE,0.10591700117389,0.299577569203069,0.317608854390617,0,0.291097020014521,0.078,NA,NA,NA,NA,NA,NA
"403",400,40,0.5,1,2,0,1,"stability_CBPS.CBPS",TRUE,0.0201064271277254,0.314943593572188,0.315427560743943,0,0.28413275499313,0.079,0.124048827633695,0.290051728658114,0.893,0.573375,0.35,0.8
"404",400,40,0.5,1,2,0,1,"stability_mle.mle",TRUE,0.0155975714632702,0.324685217090537,0.324897451425036,0,0.301726863394478,0.075,0.0845576789407807,0.644156302679474,0.924,0.52235,0.325,0.725
"405",400,40,0.5,1,2,0,1,"target.mle",FALSE,0.012369825324249,0.298003996939922,0.298111704548026,0,0.293707544380068,0.056,0.0314710683645187,0.39776712844006,NA,NA,NA,NA
"406",400,40,0.5,1,2,0,1,"unwanted.only.mle",FALSE,0.174371476208174,0.30032202537329,0.347143395904932,0,0.291770125055244,0.102,0.00775054014488087,0.069177624529107,NA,NA,NA,NA
"407",400,40,0.5,1,2,1,1,"SignifReg.mle",FALSE,0.0668991913467796,0.309167788856715,0.316171850024218,0,0.302246832199298,0.053,0.0109612941814624,0.319052934584757,0.165,0.06435,0.05,0.075
"408",400,40,0.5,1,2,1,1,"all.ipw.CBPS",FALSE,0.0528595150919751,0.322792825836591,0.326932931254897,0,0.320582576053342,0.049,0.133849182225126,0.29550472209346,NA,NA,NA,NA
"409",400,40,0.5,1,2,1,1,"all.ipw.GBM",FALSE,0.0785169264283076,0.318057098817164,0.327450859711242,0,0.312812161417396,0.053,0.158335,0.343,NA,NA,NA,NA
"410",400,40,0.5,1,2,1,1,"glmnet.DS.mle",TRUE,0.0110606485628451,0.341549418771865,0.341557736560843,0,0.314535504834259,0.065,0.065656953007969,0.547931062625503,0.799,0.43165,0.2,0.65
"411",400,40,0.5,1,2,1,1,"glmnet.mle",FALSE,0.0467011789663557,0.327308363728725,0.330461244805887,0,0.301110040555884,0.072,0.0294328753754512,0.319540784435546,0.417,0.1809,0.05,0.275
"412",400,40,0.5,1,2,1,1,"lslx.mle",FALSE,0.144525360193307,0.31594946804528,0.347292127798403,0,0.304556330286019,0.072,0.0258821676051315,0.112972828275529,0.051,0.026225,0,0
