"","sample_size_n","number_covariates_J","coefficient_k","binary_covariates_1","number_unwanted_inS3","collider_bias_1","binary_treatment_1","meth","DS","bias","ese","rmse","pr.NAs","ase","typeI","confounders","total","total.lo","total.up"
"329",400,20,2.4,1,2,1,0,"target",FALSE,0.00857207696503041,0.284957635859585,0.284944089048964,0,0.27240587257332,0.056,NA,NA,NA,NA
"330",400,20,2.4,1,2,1,0,"unwanted.only",FALSE,-0.0782156707318879,0.26948119006067,0.280473141018454,0,0.259542694467594,0.075,NA,NA,NA,NA
"331",400,20,2.4,1,4,0,0,"SignifReg",FALSE,0.0499815482385608,0.148191223406722,0.156322849322835,0,0.143783610994976,0.066,0.244,0.11835,0.1,0.15
"332",400,20,2.4,1,4,0,0,"SignifReg.DS",TRUE,0.0173059309176114,0.568998651906079,0.56897732964503,0,0.542573850950725,0.057,1,0.37715,0.35,0.4
"333",400,20,2.4,1,4,0,0,"glmnet",FALSE,0.0705748913637958,0.213514456079276,0.224774664548489,0,0.162854323456061,0.119,0.563,0.33485,0.15,0.5
"334",400,20,2.4,1,4,0,0,"glmnet.DS",TRUE,0.0211195375117516,0.576993561551559,0.577091572773846,0,0.542913702625013,0.06,1,0.7402,0.65,0.85
"335",400,20,2.4,1,4,0,0,"lslx",FALSE,0.114077676007508,0.157722973959305,0.194590277612544,0,0.14318089615065,0.158,0.043,0.02075,0,0
"336",400,20,2.4,1,4,0,0,"lslx.DS",TRUE,0.119555820567065,0.232225268795006,0.261090484550682,0,0.178849106398319,0.151,0.082,0.05185,0,0
"337",400,20,2.4,1,4,0,0,"none",FALSE,0.121238905031423,0.151958274917362,0.19433758795396,0,0.142930905531918,0.163,NA,NA,NA,NA
"338",400,20,2.4,1,4,0,0,"post_lslx",FALSE,0.113883531607697,0.158034496739118,0.194729006644794,0,0.143973500503066,0.163,NA,NA,NA,NA
"339",400,20,2.4,1,4,0,0,"post_lslx.DS",TRUE,0.1185692156436,0.154355331694342,0.194577495493149,0,0.1437246343231,0.166,NA,NA,NA,NA
"340",400,20,2.4,1,4,0,0,"regsem",FALSE,0.104242778265384,0.15995280174111,0.190855627914222,0,0.142771604310491,0.151,0.071,0.035,0,0.05
"341",400,20,2.4,1,4,0,0,"regsem.DS",TRUE,0.0170750255310069,0.577245697433988,0.57720961453161,0,0.550732089569827,0.055,1,0.4088,0.35,0.45
"342",400,20,2.4,1,4,0,0,"rlassoEffect.ds",TRUE,0.0125589644364475,0.572809298282134,0.572660553289633,0,0.550912977372473,0.054,NA,NA,NA,NA
"343",400,20,2.4,1,4,0,0,"stability",TRUE,0.050510397229503,0.552056965030258,0.554087922602599,0,0.512133941528981,0.065,0.916,0.7099,0.55,0.95
"344",400,20,2.4,1,4,0,0,"target",FALSE,0.00631005202440607,0.15532016565589,0.155370673751723,0,0.144655334652231,0.059,NA,NA,NA,NA
"345",400,20,2.4,1,4,0,0,"unwanted.only",FALSE,0.836852212885203,0.400225687501288,0.927546250354021,0,0.380803428173366,0.598,NA,NA,NA,NA
"346",400,20,2.4,1,4,1,0,"SignifReg",FALSE,-0.156738380582334,0.278907445405492,0.319810090033269,0,0.254918612484388,0.103,0.032,0.10285,0.05,0.15
"347",400,20,2.4,1,4,1,0,"SignifReg.DS",TRUE,-0.550800497784947,0.309865966166928,0.631903543613834,0,0.307526023116488,0.447,1,0.3139,0.3,0.35
"348",400,20,2.4,1,4,1,0,"glmnet",FALSE,-0.39719179381877,0.417352261035269,0.575994833274078,0,0.274016239445047,0.395,0.388,0.3945,0.2,0.6
"349",400,20,2.4,1,4,1,0,"glmnet.DS",TRUE,-0.566491073664425,0.316519995989911,0.648842707822986,0,0.308683521626289,0.459,1,0.69355,0.55,0.8
"350",400,20,2.4,1,4,1,0,"lslx",FALSE,0.0845500415403362,0.314727499340402,0.32573463888063,0,0.245249302867503,0.13,0.003,0.0385,0,0.05
"351",400,20,2.4,1,4,1,0,"lslx.DS",TRUE,0.000965109079852454,0.438838551873843,0.43862013949619,0,0.258692587140359,0.223,0.265,0.1485,0,0.3
"352",400,20,2.4,1,4,1,0,"none",FALSE,0.208321308131427,0.239887264938672,0.317625756829426,0,0.23936956795113,0.143,NA,NA,NA,NA
"353",400,20,2.4,1,4,1,0,"post_lslx",FALSE,0.0827721560797864,0.317704895538384,0.328156508499379,0,0.246402862515086,0.133,NA,NA,NA,NA
"354",400,20,2.4,1,4,1,0,"post_lslx.DS",TRUE,0.120073422418666,0.301351741311268,0.324252503291298,0,0.245189505624173,0.138,NA,NA,NA,NA
"355",400,20,2.4,1,4,1,0,"regsem",FALSE,0.0455560694259197,0.322500127379336,0.325542134429735,0,0.246068322352349,0.133,0.004,0.04395,0,0.05
"356",400,20,2.4,1,4,1,0,"regsem.DS",TRUE,-0.565524041493288,0.312934282461123,0.646256434228101,0,0.310328784544732,0.453,0.999,0.34995,0.3,0.35
"357",400,20,2.4,1,4,1,0,"rlassoEffect.ds",TRUE,-0.563084315512618,0.312281198468788,0.643805850972557,0,0.311446832486472,0.452,NA,NA,NA,NA
"358",400,20,2.4,1,4,1,0,"stability",TRUE,-0.566423794868206,0.318070442627769,0.649541032622152,0,0.308114742060027,0.464,0.999,0.74595,0.6,0.95
"359",400,20,2.4,1,4,1,0,"target",FALSE,0.00592317857772915,0.272938183171912,0.27286597557375,0,0.271235104502355,0.049,NA,NA,NA,NA
"360",400,20,2.4,1,4,1,0,"unwanted.only",FALSE,-0.150555039269694,0.264915771093676,0.304593179926737,0,0.26396056458238,0.081,NA,NA,NA,NA
"361",400,40,0.8,0,2,0,0,"SignifReg",FALSE,0.451766018694056,0.772483138900042,0.89455352289936,0,0.398891633719358,0.361,0.4,0.088975,0.075,0.1
"362",400,40,0.8,0,2,0,0,"SignifReg.DS",TRUE,-0.0281181784596342,1.21940763191318,1.2191220815633,0,1.18329349212474,0.059,1,0.17725,0.15,0.2
"363",400,40,0.8,0,2,0,0,"glmnet",FALSE,0.876655240766703,0.679086745508531,1.10870287285691,0,0.443968194651595,0.624,0.194,0.247375,0.125,0.35
"364",400,40,0.8,0,2,0,0,"glmnet.DS",TRUE,-0.0353154009545879,1.25391573868534,1.25378608725239,0,1.18706172420416,0.067,1,0.462525,0.35,0.575
"365",400,40,0.8,0,2,0,0,"lslx",FALSE,0.969408295210322,0.609991497286789,1.14519429790669,0,0.387847559491533,0.723,0.097,0.143225,0.05,0.225
"366",400,40,0.8,0,2,0,0,"lslx.DS",TRUE,-0.0420817183632073,1.26648174258988,1.26654763010698,0,1.22519584443048,0.057,1,0.2339,0.15,0.275
"367",400,40,0.8,0,2,0,0,"none",FALSE,1.06468056295516,0.320395527445698,1.111798246917,0,0.327676800473299,0.904,NA,NA,NA,NA
"368",400,40,0.8,0,2,0,0,"post_lslx",FALSE,0.961271886029403,0.641264205746904,1.15535804002965,0,0.394659003072927,0.714,NA,NA,NA,NA
"369",400,40,0.8,0,2,0,0,"post_lslx.DS",TRUE,1.06232983572395,0.333067833314332,1.11326902735879,0,0.328575736801278,0.899,NA,NA,NA,NA
"370",400,40,0.8,0,2,0,0,"regsem",FALSE,1.06390681297573,0.370920495693938,1.12665085044475,0,0.331328903540043,0.875,0.002,0.023,0,0.025
"371",400,40,0.8,0,2,0,0,"regsem.DS",TRUE,-0.0417883855104929,1.25670079393817,1.25676722497164,0,1.21948186258716,0.052,1,0.15665,0.125,0.175
"372",400,40,0.8,0,2,0,0,"rlassoEffect.ds",TRUE,-0.0340875154377409,1.23697700559236,1.23682818489902,0,1.2053750468813,0.057,NA,NA,NA,NA
"373",400,40,0.8,0,2,0,0,"stability",TRUE,-0.0492091064118872,1.2702271252046,1.27054516205045,0,1.18304588909512,0.067,1,0.6652,0.45,0.925
"374",400,40,0.8,0,2,0,0,"target",FALSE,-0.00171328972300256,0.482164323484971,0.481926226479275,0,0.480924459293743,0.054,NA,NA,NA,NA
"375",400,40,0.8,0,2,0,0,"unwanted.only",FALSE,1.66372387492411,0.410309780257647,1.71352353168896,0,0.408205620969666,0.982,NA,NA,NA,NA
"376",400,40,0.8,0,2,1,0,"SignifReg",FALSE,1.07236115506497,0.708490360513508,1.28507395866615,0,0.378078250300192,0.769,0.063,0.06745,0.05,0.075
"377",400,40,0.8,0,2,1,0,"SignifReg.DS",TRUE,-0.11013570982396,0.901221146262761,0.907478500844578,0,0.93491536598573,0.048,1,0.15475,0.125,0.175
"378",400,40,0.8,0,2,1,0,"glmnet",FALSE,1.21488475455503,0.473383702587545,1.30376876960443,0,0.342184966324661,0.885,0.01,0.164875,0.075,0.225
"379",400,40,0.8,0,2,1,0,"glmnet.DS",TRUE,-0.132287661061352,0.924392875403463,0.9333529403059,0,0.939281498244369,0.052,1,0.4044,0.3,0.5
"380",400,40,0.8,0,2,1,0,"lslx",FALSE,1.27492017107728,0.393993633048229,1.33435272492672,0,0.331798295865517,0.919,0.002,0.094075,0.025,0.125
"381",400,40,0.8,0,2,1,0,"lslx.DS",TRUE,-0.148203551521999,0.928107738548141,0.939407729935371,0,0.967957038527478,0.046,1,0.201275,0.125,0.25
"382",400,40,0.8,0,2,1,0,"none",FALSE,1.33111255680146,0.33458568383033,1.37247814959617,0,0.332822170801873,0.971,NA,NA,NA,NA
"383",400,40,0.8,0,2,1,0,"post_lslx",FALSE,1.27111089045729,0.401614209653214,1.3329874625296,0,0.335803230276618,0.92,NA,NA,NA,NA
"384",400,40,0.8,0,2,1,0,"post_lslx.DS",TRUE,1.33116744575804,0.334645052829623,1.37254584357607,0,0.332396630598079,0.972,NA,NA,NA,NA
"385",400,40,0.8,0,2,1,0,"regsem",FALSE,1.32079844319502,0.363236572242847,1.36978735362599,0,0.331446808172708,0.968,0.002,0.023575,0,0.025
"386",400,40,0.8,0,2,1,0,"regsem.DS",TRUE,-0.131694412959357,0.923298922933017,0.932186590009152,0,0.962293783356227,0.046,1,0.12365,0.1,0.15
"387",400,40,0.8,0,2,1,0,"rlassoEffect.ds",TRUE,-0.0839070279774562,0.90367499937841,0.907112046740135,0,0.946788763862259,0.038,NA,NA,NA,NA
"388",400,40,0.8,0,2,1,0,"stability",TRUE,-0.148368800180122,0.94025175244217,0.951421350128055,0,0.936105975411632,0.052,1,0.653025,0.425,0.925
"389",400,40,0.8,0,2,1,0,"target",FALSE,-0.00529941495706425,0.87039019438322,0.869971031234298,0,0.915348946484877,0.044,NA,NA,NA,NA
"390",400,40,0.8,0,2,1,0,"unwanted.only",FALSE,1.32275024859843,0.337552364888916,1.36509921896186,0,0.333559146586058,0.967,NA,NA,NA,NA
"391",400,40,0.8,0,4,0,0,"SignifReg",FALSE,0.237156982182308,0.579532173132761,0.625911428521723,0,0.379641984868596,0.201,0.507,0.09425,0.075,0.125
"392",400,40,0.8,0,4,0,0,"SignifReg.DS",TRUE,-0.0334261631700291,1.41182270492447,1.41151245661326,0,1.38780351337585,0.052,1,0.223075,0.2,0.25
"393",400,40,0.8,0,4,0,0,"glmnet",FALSE,0.519846023833429,0.584826024997555,0.782252738269641,0,0.433968628020916,0.33,0.503,0.27245,0.15,0.375
"394",400,40,0.8,0,4,0,0,"glmnet.DS",TRUE,-0.0454732825048146,1.44768009666858,1.44767044041447,0,1.39281620575086,0.062,1,0.5471,0.45,0.65
"395",400,40,0.8,0,4,0,0,"lslx",FALSE,0.56653961375535,0.575466051064212,0.807339549821246,0,0.389027721940678,0.431,0.338,0.159425,0.075,0.225
"396",400,40,0.8,0,4,0,0,"lslx.DS",TRUE,-0.0474568828600649,1.45923933510163,1.45928140308904,0,1.43862950917214,0.049,1,0.341675,0.25,0.4
"397",400,40,0.8,0,4,0,0,"none",FALSE,0.909324897485051,0.326540313102744,0.966123033930646,0,0.329717532624429,0.783,NA,NA,NA,NA
"398",400,40,0.8,0,4,0,0,"post_lslx",FALSE,0.54668616057202,0.601237439108065,0.812398135084033,0,0.39640288843377,0.414,NA,NA,NA,NA
"399",400,40,0.8,0,4,0,0,"post_lslx.DS",TRUE,0.882312057857981,0.374348831248462,0.958369176179627,0,0.332449637079723,0.766,NA,NA,NA,NA
"400",400,40,0.8,0,4,0,0,"regsem",FALSE,0.84539059885914,0.403115622079062,0.936496111683781,0,0.335501565768374,0.715,0.029,0.026375,0,0.025
"401",400,40,0.8,0,4,0,0,"regsem.DS",TRUE,-0.034198607215248,1.45213292088179,1.45180951733491,0,1.43399398231642,0.048,1,0.2262,0.175,0.25
"402",400,40,0.8,0,4,0,0,"rlassoEffect.ds",TRUE,-0.0195554607698231,1.42690130209085,1.42632173601491,0,1.41757926768247,0.046,NA,NA,NA,NA
"403",400,40,0.8,0,4,0,0,"stability",TRUE,-0.0440114563719305,1.43506349580576,1.43502084934304,0,1.35243930794076,0.061,0.999,0.66485,0.45,0.975
"404",400,40,0.8,0,4,0,0,"target",FALSE,-0.0104261552097535,0.411642581039245,0.411568790875334,0,0.414732407140011,0.046,NA,NA,NA,NA
"405",400,40,0.8,0,4,0,0,"unwanted.only",FALSE,1.94691798104017,0.487450626068445,2.00695294654339,0,0.477166208115667,0.976,NA,NA,NA,NA
"406",400,40,0.8,0,4,1,0,"SignifReg",FALSE,1.0446606325401,0.778600662310503,1.30266212408978,0,0.378562279730428,0.758,0.062,0.067925,0.05,0.075
"407",400,40,0.8,0,4,1,0,"SignifReg.DS",TRUE,-0.156841894240707,0.993086767203043,1.00490521227408,0,0.933467359222203,0.064,1,0.159425,0.125,0.175
"408",400,40,0.8,0,4,1,0,"glmnet",FALSE,1.17012489550314,0.570545803668967,1.30168708322946,0,0.346882672008958,0.877,0.017,0.171325,0.075,0.23125
"409",400,40,0.8,0,4,1,0,"glmnet.DS",TRUE,-0.183902105948355,0.999407340804331,1.01569493569328,0,0.938674627171617,0.071,1,0.4273,0.325,0.525
"410",400,40,0.8,0,4,1,0,"lslx",FALSE,1.25760627273896,0.418399167244711,1.32531367702906,0,0.332680835002428,0.919,0.003,0.094175,0.05,0.125
"411",400,40,0.8,0,4,1,0,"lslx.DS",TRUE,-0.212996355149884,1.00696947137862,1.02875700536102,0,0.968180321513251,0.063,1,0.225575,0.15,0.275
"412",400,40,0.8,0,4,1,0,"none",FALSE,1.32238512538403,0.34002387216877,1.36535820840098,0,0.33333092130448,0.972,NA,NA,NA,NA
"413",400,40,0.8,0,4,1,0,"post_lslx",FALSE,1.25319373690734,0.430261878522183,1.32492818712907,0,0.336720981164104,0.912,NA,NA,NA,NA
"414",400,40,0.8,0,4,1,0,"post_lslx.DS",TRUE,1.32172402692598,0.340956138162093,1.36495027030866,0,0.332970826412599,0.971,NA,NA,NA,NA
"415",400,40,0.8,0,4,1,0,"regsem",FALSE,1.31140377787737,0.362587425614577,1.36055798854868,0,0.331958897405958,0.964,0.002,0.0275,0,0.05
"416",400,40,0.8,0,4,1,0,"regsem.DS",TRUE,-0.202069095333943,1.00346517894419,1.02311648519473,0,0.961669878088607,0.061,1,0.14255,0.1,0.175
"417",400,40,0.8,0,4,1,0,"rlassoEffect.ds",TRUE,-0.152907318775852,0.980248274801255,0.991618092667639,0,0.947596456334447,0.064,NA,NA,NA,NA
"418",400,40,0.8,0,4,1,0,"stability",TRUE,-0.191609876967652,1.02171679602191,1.03902629948119,0,0.933269656632348,0.072,1,0.650475,0.425,0.925
"419",400,40,0.8,0,4,1,0,"target",FALSE,-0.0321447961113466,0.950743180019698,0.950811216633804,0,0.907302592683476,0.066,NA,NA,NA,NA
"420",400,40,0.8,0,4,1,0,"unwanted.only",FALSE,1.31421828825184,0.341779837860999,1.35789040547693,0,0.334436936349171,0.969,NA,NA,NA,NA
"421",400,40,0.8,1,2,0,0,"SignifReg",FALSE,0.138541324432354,0.196018651676974,0.239955385580163,0,0.153919267869178,0.195,0.173,0.0644,0.05,0.075
"422",400,40,0.8,1,2,0,0,"SignifReg.DS",TRUE,0.00720107980409837,0.266194951182346,0.266159252766612,0,0.246690192042906,0.067,1,0.162325,0.15,0.175
"423",400,40,0.8,1,2,0,0,"glmnet",FALSE,0.192720427578221,0.212710893292722,0.286952681477617,0,0.154294535566581,0.347,0.179,0.1598,0.025,0.25
"424",400,40,0.8,1,2,0,0,"glmnet.DS",TRUE,0.00816381769545758,0.268673267038812,0.268662961749944,0,0.248797638220207,0.07,1,0.41005,0.3,0.5
"425",400,40,0.8,1,2,0,0,"lslx",FALSE,0.275900896139504,0.154551071129598,0.316201600319006,0,0.143182270110007,0.503,0.004,0.003875,0,0
"426",400,40,0.8,1,2,0,0,"lslx.DS",TRUE,0.245390195564716,0.190400860765809,0.310535961479295,0,0.155505396750092,0.466,0.113,0.068225,0,0
"427",400,40,0.8,1,2,0,0,"none",FALSE,0.279239313049903,0.151371569891088,0.317592557802765,0,0.14288285195732,0.51,NA,NA,NA,NA
"428",400,40,0.8,1,2,0,0,"post_lslx",FALSE,0.275729442968531,0.15487021314741,0.316208038887597,0,0.143999530999353,0.49,NA,NA,NA,NA
"429",400,40,0.8,1,2,0,0,"post_lslx.DS",TRUE,0.276821739031756,0.153452163639585,0.316471632472343,0,0.143829757687386,0.496,NA,NA,NA,NA
"430",400,40,0.8,1,2,0,0,"regsem",FALSE,0.273703001534775,0.158299429996184,0.316143929052457,0,0.142979392539803,0.495,0.002,0.00805,0,0
"431",400,40,0.8,1,2,0,0,"regsem.DS",TRUE,0.00601661871313452,0.2697218102078,0.269654046414308,0,0.251513705853882,0.066,1,0.14625,0.125,0.175
"432",400,40,0.8,1,2,0,0,"rlassoEffect.ds",TRUE,0.00787423417766219,0.268320633378693,0.268302012475365,0,0.250036893676537,0.066,NA,NA,NA,NA
"433",400,40,0.8,1,2,0,0,"stability",TRUE,0.0063468895700763,0.268916425200727,0.268856859139227,0,0.246841766026351,0.068,1,0.66465,0.45,0.925
"434",400,40,0.8,1,2,0,0,"target",FALSE,0.00830508521087214,0.190487394197703,0.19057317844136,0,0.18216176760691,0.063,NA,NA,NA,NA
"435",400,40,0.8,1,2,0,0,"unwanted.only",FALSE,0.377100875290229,0.180425667392369,0.418002318387332,0,0.165680146226186,0.618,NA,NA,NA,NA
"436",400,40,0.8,1,2,1,0,"SignifReg",FALSE,0.142468377013354,0.211326175221672,0.254777024141318,0,0.17137098549956,0.199,0.094,0.0598,0.025,0.075
"437",400,40,0.8,1,2,1,0,"SignifReg.DS",TRUE,-0.0871323949881839,0.231497010621141,0.247243461626339,0,0.227408479910261,0.066,1,0.145525,0.125,0.175
"438",400,40,0.8,1,2,1,0,"glmnet",FALSE,0.162701773447948,0.251553465838753,0.299479104634064,0,0.168148375950757,0.331,0.107,0.141025,0,0.225
"439",400,40,0.8,1,2,1,0,"glmnet.DS",TRUE,-0.0926815193335759,0.236588644425783,0.253984402100873,0,0.229455782908849,0.072,1,0.376,0.25,0.475
"440",400,40,0.8,1,2,1,0,"lslx",FALSE,0.281831241724698,0.177402896561997,0.332970215984798,0,0.16014489231053,0.449,0.004,0.007775,0,0
"441",400,40,0.8,1,2,1,0,"lslx.DS",TRUE,0.223458113134505,0.23143354208378,0.32162315097436,0,0.172214895795851,0.385,0.173,0.09495,0,0
"442",400,40,0.8,1,2,1,0,"none",FALSE,0.29137003648504,0.167467251284174,0.336026387555676,0,0.159681131419057,0.463,NA,NA,NA,NA
"443",400,40,0.8,1,2,1,0,"post_lslx",FALSE,0.281320231511673,0.178811642975481,0.333290718019132,0,0.161451339311927,0.447,NA,NA,NA,NA
"444",400,40,0.8,1,2,1,0,"post_lslx.DS",TRUE,0.277886123144021,0.177114127572826,0.329482537029978,0,0.161582007766351,0.435,NA,NA,NA,NA
"445",400,40,0.8,1,2,1,0,"regsem",FALSE,0.281341795159147,0.170431933013629,0.328893907590796,0,0.159835115824848,0.44,0,0.006075,0,0
"446",400,40,0.8,1,2,1,0,"regsem.DS",TRUE,-0.0967007269416127,0.233151363403517,0.252301861447153,0,0.230769925389865,0.069,1,0.126975,0.1,0.15
"447",400,40,0.8,1,2,1,0,"rlassoEffect.ds",TRUE,-0.0794400490814974,0.233484385062869,0.246518081503546,0,0.229263855228095,0.067,NA,NA,NA,NA
"448",400,40,0.8,1,2,1,0,"stability",TRUE,-0.0966631866881358,0.239523503384363,0.258181929703748,0,0.227192065939439,0.08,1,0.66525,0.425,0.975
"449",400,40,0.8,1,2,1,0,"target",FALSE,-0.000661817323486465,0.22194043434829,0.221830423622367,0,0.219713835431302,0.049,NA,NA,NA,NA
"450",400,40,0.8,1,2,1,0,"unwanted.only",FALSE,0.255409206240698,0.17063498706183,0.307117314951933,0,0.16237532264122,0.371,NA,NA,NA,NA
"451",400,40,0.8,1,4,0,0,"SignifReg",FALSE,0.0977935732685486,0.180718287970578,0.205402101936764,0,0.150358739617136,0.138,0.224,0.066625,0.05,0.1
"452",400,40,0.8,1,4,0,0,"SignifReg.DS",TRUE,-0.00664546513064133,0.266025717074151,0.265975703156274,0,0.256266215330818,0.054,1,0.208925,0.175,0.225
"453",400,40,0.8,1,4,0,0,"glmnet",FALSE,0.134280253828655,0.206041392142048,0.245849117933836,0,0.153765869867897,0.248,0.272,0.1681,0.025,0.275
"454",400,40,0.8,1,4,0,0,"glmnet.DS",TRUE,-0.00738152621719564,0.274689342800316,0.274651174660362,0,0.258826334985997,0.057,1,0.50395,0.4,0.6
"455",400,40,0.8,1,4,0,0,"lslx",FALSE,0.230140635107176,0.152726259131922,0.276164257002489,0,0.142774649382881,0.39,0.007,0.00435,0,0
"456",400,40,0.8,1,4,0,0,"lslx.DS",TRUE,0.205815706550643,0.188921294521971,0.279312852069635,0,0.155229806613606,0.357,0.103,0.06635,0,0
"457",400,40,0.8,1,4,0,0,"none",FALSE,0.232989669211165,0.148582042479824,0.276294648307304,0,0.142484672723109,0.393,NA,NA,NA,NA
"458",400,40,0.8,1,4,0,0,"post_lslx",FALSE,0.230013605804987,0.153027234692852,0.276224865062136,0,0.143154566544868,0.383,NA,NA,NA,NA
"459",400,40,0.8,1,4,0,0,"post_lslx.DS",TRUE,0.228987982617165,0.156491353690681,0.277309484906739,0,0.143459015147325,0.385,NA,NA,NA,NA
"460",400,40,0.8,1,4,0,0,"regsem",FALSE,0.222422629279895,0.159612473973051,0.273719732064993,0,0.142686873288681,0.375,0.013,0.009,0,0
"461",400,40,0.8,1,4,0,0,"regsem.DS",TRUE,-0.0100955786370395,0.266664601944874,0.266722366194709,0,0.261775014612218,0.055,1,0.219525,0.175,0.25
"462",400,40,0.8,1,4,0,0,"rlassoEffect.ds",TRUE,-0.00952997372488209,0.26740797135324,0.267444081107264,0,0.260187522215978,0.052,NA,NA,NA,NA
"463",400,40,0.8,1,4,0,0,"stability",TRUE,-0.00658251718535868,0.274517512152209,0.274459166628217,0,0.255780110127965,0.061,0.998,0.667025,0.45,0.925
"464",400,40,0.8,1,4,0,0,"target",FALSE,-0.00382982717813271,0.172974760980377,0.172930666003739,0,0.167022572640243,0.055,NA,NA,NA,NA
"465",400,40,0.8,1,4,0,0,"unwanted.only",FALSE,0.389843002737586,0.193887644876977,0.435353182141308,0,0.183194130277404,0.59,NA,NA,NA,NA
"466",400,40,0.8,1,4,1,0,"SignifReg",FALSE,0.134560997733299,0.219115918303519,0.257041700856731,0,0.17140356961454,0.185,0.106,0.064,0.05,0.075
"467",400,40,0.8,1,4,1,0,"SignifReg.DS",TRUE,-0.0906927154257794,0.241217015683464,0.257590045688654,0,0.226360240836478,0.082,1,0.155025,0.125,0.175
"468",400,40,0.8,1,4,1,0,"glmnet",FALSE,0.161236139888723,0.266503674245147,0.31136839432414,0,0.167117307530481,0.351,0.113,0.15315,0,0.25
"469",400,40,0.8,1,4,1,0,"glmnet.DS",TRUE,-0.0969161510342164,0.247183503450056,0.26538900697797,0,0.228261851722365,0.085,1,0.4139,0.3,0.525
"470",400,40,0.8,1,4,1,0,"lslx",FALSE,0.283298978536353,0.184023392176074,0.33777071438901,0,0.158916433057023,0.468,0.009,0.015125,0,0
"471",400,40,0.8,1,4,1,0,"lslx.DS",TRUE,0.183478691902917,0.27729827310292,0.332388129023889,0,0.178655701444158,0.39,0.291,0.208075,0,0.575
"472",400,40,0.8,1,4,1,0,"none",FALSE,0.303704127737466,0.166640147617485,0.346377492143982,0,0.157877744260189,0.501,NA,NA,NA,NA
"473",400,40,0.8,1,4,1,0,"post_lslx",FALSE,0.282314320857262,0.186138837038646,0.338104118207014,0,0.160889380759072,0.465,NA,NA,NA,NA
"474",400,40,0.8,1,4,1,0,"post_lslx.DS",TRUE,0.256607350579391,0.215563352144873,0.335064805075855,0,0.16249738261859,0.449,NA,NA,NA,NA
"475",400,40,0.8,1,4,1,0,"regsem",FALSE,0.291130471559032,0.170878251637337,0.337530930398882,0,0.158079310554567,0.477,0,0.006175,0,0
"476",400,40,0.8,1,4,1,0,"regsem.DS",TRUE,-0.101495858191964,0.238752726171645,0.259320787096332,0,0.22994955920312,0.075,1,0.168075,0.15,0.175
"477",400,40,0.8,1,4,1,0,"rlassoEffect.ds",TRUE,-0.0854203131738538,0.238648137722184,0.253362606963513,0,0.228874374677296,0.067,NA,NA,NA,NA
"478",400,40,0.8,1,4,1,0,"stability",TRUE,-0.0975235199069371,0.249045307919508,0.267343185374838,0,0.226437548450152,0.086,1,0.672075,0.45,0.975
"479",400,40,0.8,1,4,1,0,"target",FALSE,0.01309689412701,0.227194748667337,0.227458490727356,0,0.217579304210835,0.055,NA,NA,NA,NA
"480",400,40,0.8,1,4,1,0,"unwanted.only",FALSE,0.261574815841162,0.170209686860522,0.31203164975046,0,0.161229238290035,0.395,NA,NA,NA,NA
"481",400,40,1.6,0,2,0,0,"SignifReg",FALSE,0.144739417893056,0.456758032256173,0.478924598681798,0,0.356702984253062,0.106,0.58,0.096425,0.075,0.125
"482",400,40,1.6,0,2,0,0,"SignifReg.DS",TRUE,0.0629258448198113,1.76802170470669,1.76825747828531,0,1.71850774048625,0.049,1,0.175475,0.15,0.2
"483",400,40,1.6,0,2,0,0,"glmnet",FALSE,0.307825074116092,0.527585767296764,0.610593704001964,0,0.409574472584132,0.168,0.694,0.2776,0.175,0.375
"484",400,40,1.6,0,2,0,0,"glmnet.DS",TRUE,0.0582715387012928,1.79768087179966,1.79772646210155,0,1.7159016318304,0.06,1,0.477425,0.375,0.575
"485",400,40,1.6,0,2,0,0,"lslx",FALSE,0.332002165356995,0.509474853500677,0.607890203511227,0,0.377297136563666,0.238,0.519,0.166825,0.1,0.225
"486",400,40,1.6,0,2,0,0,"lslx.DS",TRUE,0.0577285842028966,1.82002039090598,1.82002591699248,0,1.78096257593579,0.058,1,0.24955,0.15,0.275
"487",400,40,1.6,0,2,0,0,"none",FALSE,0.739505435688035,0.326037326090037,0.808122717833181,0,0.328249980504273,0.62,NA,NA,NA,NA
"488",400,40,1.6,0,2,0,0,"post_lslx",FALSE,0.313364841113378,0.525470395588648,0.611588539092634,0,0.384865080914857,0.232,NA,NA,NA,NA
"489",400,40,1.6,0,2,0,0,"post_lslx.DS",TRUE,0.720279592065524,0.361550895588205,0.805848014079957,0,0.329531470040615,0.61,NA,NA,NA,NA
"490",400,40,1.6,0,2,0,0,"regsem",FALSE,0.631330563700806,0.445369651237204,0.772485632733505,0,0.336784335225417,0.53,0.092,0.034,0,0.05
"491",400,40,1.6,0,2,0,0,"regsem.DS",TRUE,0.0516353066752817,1.80922847850525,1.80906069125456,0,1.77844342569193,0.059,1,0.1837,0.15,0.225
"492",400,40,1.6,0,2,0,0,"rlassoEffect.ds",TRUE,0.0768946991868937,1.77028003681376,1.7710647396681,0,1.75086212558812,0.051,NA,NA,NA,NA
"493",400,40,1.6,0,2,0,0,"stability",TRUE,0.0710695689074134,1.81486803997437,1.81535207057545,0,1.71393214635709,0.06,1,0.6698,0.45,0.975
"494",400,40,1.6,0,2,0,0,"target",FALSE,0.00959097788483563,0.366933310248995,0.366875184460468,0,0.368405897055758,0.047,NA,NA,NA,NA
